Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Transaction_Type,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Target_Trade_Action
C054,Energy,2024-08-14,1956.53,Renewable,1082.3,1061.3,30.1,Buy,158,Disputed,14030.23,Low_Demand,2148.72,1
C066,Steel,2024-02-16,1945.21,Renewable,1117.91,998.9100000000001,28.91,Sell,137,Disputed,18706.04,Low_Demand,673.12,0
C089,Cement,2025-10-24,1932.65,Mixed Fuel,739.8,542.8,25.71,Sell,198,Disputed,8920.82,Low_Demand,1406.14,0
C030,Energy,2024-08-25,1881.32,Natural Gas,915.86,881.86,28.32,Sell,140,Disputed,6986.71,High_Demand,2044.21,0
C042,Cement,2024-06-27,2231.74,Natural Gas,812.19,927.19,20.01,Sell,67,Verified,7244.13,Price_Surge,543.26,0
C021,Steel,2024-10-15,827.27,Coal,571.04,507.03999999999996,34.27,Sell,138,Verified,13472.29,Price_Surge,2299.66,0
C020,Energy,2025-09-01,2786.26,Renewable,1149.05,996.05,21.53,Buy,168,Disputed,16040.36,Price_Surge,2004.66,1
C072,Manufacturing,2024-07-22,2910.52,Mixed Fuel,1476.82,1518.82,24.44,Sell,132,Disputed,11593.68,Price_Surge,1288.21,0
C089,Manufacturing,2025-05-31,2261.42,Coal,1736.4,1616.4,29.83,Buy,193,Verified,14993.61,Price_Surge,1961.8,1
C020,Cement,2025-10-09,2678.18,Mixed Fuel,2113.58,1941.58,23.16,Sell,166,Verified,8312.15,High_Demand,614.12,0
C060,Energy,2024-08-10,1524.71,Renewable,585.23,460.23,24.93,Sell,114,Verified,14735.43,Low_Demand,1715.88,0
C085,Steel,2024-08-24,1896.45,Natural Gas,1139.92,983.9200000000001,34.92,Sell,45,Disputed,13257.23,Low_Demand,2829.58,0
C001,Steel,2024-08-26,826.49,Natural Gas,608.1,420.1,24.37,Buy,23,Disputed,15902.18,High_Demand,957.38,1
C006,Energy,2025-12-20,2419.51,Coal,1249.28,1145.28,32.88,Sell,76,Verified,6619.87,Price_Surge,2604.37,0
C096,Cement,2024-04-20,1696.58,Coal,843.89,887.89,23.2,Sell,111,Verified,8877.22,High_Demand,870.03,0
C069,Cement,2025-02-23,818.46,Natural Gas,286.45,486.45,27.74,Buy,188,Disputed,8655.72,Price_Surge,699.88,1
C024,Cement,2024-07-02,2377.49,Renewable,924.83,766.83,20.36,Buy,129,Verified,18566.0,Low_Demand,1199.72,1
C088,Manufacturing,2025-04-02,2236.61,Coal,1682.23,1566.23,23.17,Sell,197,Verified,11656.3,Price_Surge,2920.99,0
C084,Manufacturing,2024-12-07,2739.06,Renewable,1217.52,1252.52,22.14,Buy,149,Verified,13089.53,High_Demand,2464.56,1
C020,Manufacturing,2025-05-25,1156.08,Natural Gas,584.94,548.94,22.03,Sell,104,Disputed,6211.88,High_Demand,2656.3,0
C075,Steel,2025-09-02,882.39,Mixed Fuel,343.93,291.93,33.97,Buy,191,Verified,18633.98,High_Demand,715.27,1
C004,Manufacturing,2024-11-02,1084.8,Natural Gas,469.99,512.99,29.13,Buy,171,Disputed,12191.85,High_Demand,2963.11,1
C038,Energy,2024-04-04,2474.7,Natural Gas,1668.02,1846.02,28.98,Sell,49,Disputed,18899.04,High_Demand,577.87,0
C092,Manufacturing,2025-04-04,831.59,Renewable,552.12,699.12,26.26,Sell,92,Verified,12415.84,Price_Surge,1127.88,0
C010,Cement,2024-07-21,2256.92,Mixed Fuel,1662.45,1822.45,28.35,Sell,110,Disputed,15030.48,Price_Surge,599.37,0
C073,Cement,2024-05-04,1275.89,Coal,770.82,570.82,33.69,Buy,74,Disputed,18987.39,High_Demand,2886.3,1
C039,Manufacturing,2024-10-10,1971.08,Renewable,1479.97,1541.97,33.37,Buy,196,Verified,17959.16,Price_Surge,1439.75,1
C026,Cement,2025-07-20,2020.6,Natural Gas,1484.98,1361.98,21.38,Sell,163,Disputed,16754.85,Low_Demand,603.93,0
C087,Manufacturing,2024-10-16,2113.21,Coal,880.23,1067.23,28.07,Buy,68,Verified,9043.81,Price_Surge,2061.62,1
C073,Cement,2025-07-14,1524.6,Mixed Fuel,713.0,723.0,25.69,Sell,59,Verified,16058.91,High_Demand,1956.97,0
C060,Steel,2024-02-29,2290.38,Coal,798.82,799.82,24.65,Buy,55,Disputed,18165.33,Low_Demand,1510.23,1
C024,Steel,2024-01-21,2318.3,Renewable,1175.33,1234.33,20.7,Sell,130,Disputed,18804.15,Low_Demand,2597.44,0
C096,Steel,2024-10-10,1229.03,Coal,845.51,1007.51,26.58,Buy,158,Verified,7786.99,High_Demand,1805.07,1
C073,Cement,2025-05-22,2301.94,Mixed Fuel,1604.6,1728.6,28.77,Buy,39,Disputed,17405.28,Price_Surge,943.62,1
C090,Cement,2025-06-04,1535.82,Renewable,1224.96,1146.96,22.27,Buy,50,Verified,18645.09,Price_Surge,1369.32,1
C028,Cement,2024-07-23,2653.19,Renewable,1640.59,1598.59,22.73,Buy,77,Verified,15151.41,High_Demand,1870.82,1
C074,Manufacturing,2024-01-13,565.07,Renewable,374.66,493.66,20.2,Sell,158,Disputed,7796.45,High_Demand,768.48,0
C077,Cement,2024-09-10,994.32,Mixed Fuel,752.71,813.71,29.0,Buy,21,Verified,14080.95,Price_Surge,1341.08,1
C019,Steel,2025-10-22,1853.86,Coal,932.04,779.04,26.53,Buy,70,Verified,19740.0,Low_Demand,2026.19,1
C096,Cement,2025-02-03,529.74,Renewable,189.47,294.47,24.59,Sell,191,Verified,9394.26,Low_Demand,1172.65,0
C072,Manufacturing,2025-06-04,980.82,Mixed Fuel,697.25,707.25,24.97,Buy,120,Disputed,16296.3,High_Demand,851.5,1
C089,Cement,2024-10-06,2866.31,Renewable,1731.21,1592.21,21.32,Sell,36,Verified,15368.24,Price_Surge,2973.59,0
C031,Cement,2024-08-25,1738.27,Coal,1076.94,948.94,31.78,Sell,135,Disputed,17075.0,High_Demand,2589.17,0
C060,Steel,2024-02-17,1822.6,Renewable,659.58,695.58,25.47,Buy,177,Verified,12012.91,High_Demand,2406.06,1
C026,Manufacturing,2024-04-16,1664.96,Coal,667.94,479.94000000000005,28.93,Buy,123,Verified,7940.51,Low_Demand,2631.38,1
C001,Manufacturing,2025-05-20,1961.64,Renewable,1134.74,1160.74,27.29,Buy,145,Disputed,16557.55,High_Demand,1802.01,1
C067,Energy,2025-02-09,513.03,Coal,223.79,358.78999999999996,33.76,Buy,92,Disputed,15931.46,Low_Demand,886.47,1
C079,Manufacturing,2024-07-03,2053.39,Coal,761.2,954.2,20.19,Buy,62,Disputed,14880.04,Low_Demand,786.44,1
C036,Steel,2024-03-19,1947.86,Renewable,1370.69,1436.69,32.54,Sell,70,Verified,15212.18,Low_Demand,2653.8,0
C040,Manufacturing,2025-09-07,1563.87,Mixed Fuel,865.15,821.15,34.82,Buy,148,Disputed,19393.7,High_Demand,1347.13,1
C094,Steel,2025-06-21,1791.68,Natural Gas,1407.31,1452.31,29.56,Sell,90,Verified,7571.89,High_Demand,702.02,0
C074,Cement,2025-10-03,2322.38,Coal,1631.06,1550.06,31.97,Sell,40,Verified,15237.85,Price_Surge,2514.06,0
C085,Energy,2024-12-26,1536.79,Coal,1224.31,1205.31,34.28,Sell,118,Verified,15041.87,Price_Surge,2340.29,0
C085,Steel,2024-02-29,2173.32,Natural Gas,665.76,555.76,25.49,Buy,40,Disputed,18043.3,Price_Surge,2333.74,1
C040,Energy,2024-09-20,2272.3,Mixed Fuel,1005.75,1080.75,30.29,Buy,107,Disputed,15162.12,High_Demand,1393.57,1
C031,Manufacturing,2024-09-13,559.86,Coal,195.37,20.370000000000005,30.34,Buy,49,Verified,10800.51,Price_Surge,2225.9,1
C025,Manufacturing,2025-08-01,2782.75,Renewable,1023.58,1041.58,29.12,Buy,157,Disputed,10264.46,Price_Surge,1869.71,1
C098,Cement,2024-08-24,1013.05,Coal,697.32,838.32,33.73,Sell,117,Disputed,16707.12,High_Demand,1926.7,0
C080,Steel,2024-01-14,729.62,Coal,400.62,200.62,26.57,Sell,66,Verified,16800.58,High_Demand,1689.99,0
C045,Energy,2025-03-13,2493.5,Mixed Fuel,1856.56,2034.56,22.1,Sell,156,Disputed,13197.66,Price_Surge,1936.77,0
C053,Steel,2025-06-18,2523.22,Natural Gas,1406.43,1438.43,31.73,Sell,87,Disputed,14316.51,High_Demand,2499.73,0
C037,Energy,2024-11-29,1436.36,Natural Gas,577.92,689.92,27.67,Sell,80,Disputed,10940.44,Price_Surge,540.66,0
C032,Manufacturing,2024-07-07,2471.91,Renewable,1894.72,1949.72,23.84,Buy,180,Disputed,7394.11,High_Demand,1746.67,1
C034,Manufacturing,2024-09-01,1099.02,Renewable,407.25,287.25,22.8,Buy,150,Verified,16425.93,Price_Surge,646.39,1
C069,Steel,2024-10-26,774.29,Renewable,573.5,671.5,26.97,Buy,87,Verified,14449.16,High_Demand,2117.91,1
C071,Energy,2024-02-14,1531.13,Natural Gas,489.86,460.86,31.81,Buy,165,Disputed,7907.18,High_Demand,1894.64,1
C079,Steel,2024-10-04,2237.9,Natural Gas,1744.06,1606.06,34.25,Sell,163,Verified,14440.62,Low_Demand,935.36,0
C018,Steel,2024-08-10,895.23,Coal,456.08,374.08,23.7,Sell,43,Disputed,14399.05,Low_Demand,1567.27,0
C094,Cement,2025-07-12,2875.85,Natural Gas,1516.57,1505.57,29.29,Buy,166,Disputed,15241.17,Low_Demand,1985.36,1
C032,Manufacturing,2025-05-23,2710.93,Mixed Fuel,1709.16,1650.16,27.07,Buy,139,Verified,5929.9,High_Demand,590.73,1
C023,Energy,2025-12-08,1160.99,Coal,514.31,533.31,33.83,Sell,49,Disputed,18867.2,High_Demand,2952.9,0
C068,Cement,2025-05-14,1237.11,Natural Gas,734.7,933.7,27.14,Sell,125,Disputed,17451.89,Price_Surge,1541.5,0
C026,Manufacturing,2025-09-05,1135.39,Coal,492.75,541.75,30.51,Buy,97,Verified,17351.23,High_Demand,2482.08,1
C074,Manufacturing,2025-12-07,1290.55,Natural Gas,685.45,679.45,33.86,Sell,165,Verified,15377.02,High_Demand,1846.48,0
C027,Cement,2024-01-01,2851.41,Mixed Fuel,1450.95,1369.95,30.95,Sell,30,Disputed,9303.5,Low_Demand,2655.93,0
C012,Energy,2025-10-02,2668.07,Renewable,1685.96,1772.96,33.86,Sell,191,Disputed,5860.46,Low_Demand,2633.89,0
C034,Manufacturing,2024-07-17,1760.16,Natural Gas,605.8,623.8,34.13,Sell,89,Verified,17656.25,Low_Demand,2741.07,0
C033,Steel,2025-11-27,1520.3,Renewable,1059.45,1059.45,30.42,Buy,138,Verified,7532.7,Low_Demand,2412.28,1
C025,Energy,2025-10-20,1499.87,Natural Gas,970.56,1152.56,27.63,Sell,83,Verified,15057.85,Price_Surge,2603.42,0
C059,Energy,2025-11-09,1299.4,Natural Gas,727.02,703.02,20.98,Sell,25,Disputed,6094.6,High_Demand,2564.03,0
C098,Energy,2024-12-19,2060.75,Mixed Fuel,672.14,758.14,22.67,Sell,22,Disputed,18169.33,High_Demand,2567.48,0
C024,Energy,2024-12-16,1709.42,Coal,959.53,983.53,28.38,Buy,88,Disputed,18907.46,Price_Surge,2179.67,1
C040,Steel,2024-12-18,1350.93,Coal,408.04,348.04,27.14,Buy,176,Verified,11049.02,Low_Demand,1410.33,1
C043,Cement,2025-11-25,2414.64,Coal,1568.28,1751.28,31.38,Sell,165,Disputed,10962.04,Low_Demand,1119.38,0
C080,Energy,2025-08-23,1572.14,Coal,741.6,632.6,28.49,Sell,94,Disputed,10555.83,Price_Surge,2284.54,0
C093,Manufacturing,2024-04-03,1918.93,Coal,911.06,716.06,23.73,Sell,34,Disputed,12867.63,Low_Demand,1029.72,0
C046,Manufacturing,2024-11-18,530.56,Natural Gas,393.69,344.69,24.91,Sell,32,Verified,5348.0,High_Demand,1729.1,0
C075,Cement,2024-08-27,1671.69,Natural Gas,541.81,492.80999999999995,20.42,Buy,158,Verified,14362.01,High_Demand,1597.65,1
C024,Energy,2024-09-03,2878.68,Mixed Fuel,1810.3,1611.3,30.09,Buy,87,Disputed,12743.83,High_Demand,1513.81,1
C093,Energy,2024-08-20,1795.88,Renewable,740.69,803.69,21.21,Buy,177,Verified,13522.5,Price_Surge,1050.85,1
C003,Cement,2025-08-13,2847.8,Coal,2007.86,1879.86,30.23,Buy,56,Disputed,6597.57,Low_Demand,2914.17,1
C023,Steel,2025-09-04,1069.82,Natural Gas,672.8,771.8,30.38,Sell,148,Disputed,15721.04,Low_Demand,1051.36,0
C084,Manufacturing,2025-08-25,2490.27,Mixed Fuel,1775.99,1864.99,33.99,Sell,191,Disputed,6848.46,Price_Surge,2602.13,0
C056,Steel,2024-01-02,1976.21,Natural Gas,859.99,976.99,30.88,Sell,139,Verified,10285.07,High_Demand,2379.85,0
C053,Manufacturing,2025-09-22,2557.35,Mixed Fuel,1106.51,1298.51,34.7,Buy,21,Verified,16357.75,Low_Demand,1190.26,1
C063,Steel,2025-04-11,2060.43,Coal,1626.44,1572.44,24.6,Sell,180,Disputed,10106.9,High_Demand,2291.87,0
C079,Energy,2025-09-11,1966.86,Coal,1000.64,1122.6399999999999,32.53,Sell,115,Disputed,18937.08,Low_Demand,924.25,0
C043,Steel,2024-04-12,1695.01,Coal,1241.85,1059.85,26.22,Buy,26,Disputed,11332.43,High_Demand,1839.65,1
C088,Steel,2025-08-13,1169.4,Mixed Fuel,465.85,369.85,23.83,Buy,51,Verified,9434.78,High_Demand,2659.13,1
C037,Manufacturing,2024-09-15,2349.9,Mixed Fuel,866.44,1017.44,33.73,Sell,142,Verified,17251.63,Price_Surge,529.21,0
C003,Energy,2025-07-15,2532.33,Coal,1601.99,1766.99,26.87,Buy,123,Disputed,8695.81,Price_Surge,2366.81,1
C027,Steel,2025-06-17,1561.65,Natural Gas,1105.38,934.3800000000001,30.06,Sell,82,Verified,16899.52,Price_Surge,2940.38,0
C032,Manufacturing,2024-10-05,554.04,Natural Gas,205.98,329.98,28.69,Sell,184,Verified,5236.22,Low_Demand,2003.81,0
C081,Steel,2024-04-05,2886.03,Mixed Fuel,2279.78,2419.78,22.42,Buy,160,Verified,16285.09,Low_Demand,821.38,1
C039,Steel,2025-01-01,2916.48,Mixed Fuel,1889.55,1705.55,26.33,Buy,181,Disputed,10596.45,Low_Demand,1389.13,1
C056,Energy,2025-02-13,2210.01,Renewable,834.59,787.59,23.02,Sell,64,Verified,11296.29,Low_Demand,748.69,0
C077,Steel,2025-12-11,2308.05,Coal,1244.92,1102.92,27.35,Sell,88,Verified,12791.32,Price_Surge,1321.22,0
C032,Cement,2024-02-09,1688.39,Mixed Fuel,919.09,739.09,29.26,Sell,99,Disputed,15578.29,High_Demand,2263.35,0
C091,Steel,2024-03-10,1574.54,Natural Gas,631.03,809.03,22.48,Buy,158,Verified,17625.91,Low_Demand,2191.63,1
C074,Steel,2024-03-28,1897.05,Mixed Fuel,905.27,1058.27,24.53,Buy,176,Verified,18929.97,Low_Demand,1811.95,1
C097,Steel,2024-02-20,1939.82,Renewable,878.43,1033.4299999999998,21.74,Sell,114,Disputed,8184.62,Price_Surge,1350.24,0
C055,Manufacturing,2024-05-11,668.75,Mixed Fuel,280.28,384.28,28.37,Buy,147,Verified,7608.99,Price_Surge,1400.33,1
C026,Cement,2025-04-04,808.24,Mixed Fuel,288.37,195.37,34.48,Buy,96,Verified,9570.02,High_Demand,1684.17,1
C067,Cement,2024-03-12,2380.56,Coal,1679.17,1873.17,21.94,Buy,68,Disputed,5443.92,High_Demand,937.15,1
C034,Energy,2025-07-05,2611.14,Coal,1193.21,1170.21,29.17,Buy,43,Disputed,18773.89,Low_Demand,1932.41,1
C001,Manufacturing,2025-12-17,1639.26,Coal,667.28,533.28,22.66,Sell,28,Disputed,7257.13,High_Demand,1794.04,0
C049,Manufacturing,2024-02-26,2549.1,Mixed Fuel,1907.94,2027.94,34.64,Sell,65,Verified,16019.15,Low_Demand,2987.41,0
C012,Energy,2024-12-15,509.73,Renewable,208.4,374.4,32.13,Buy,197,Disputed,15069.33,Price_Surge,831.23,1
C018,Manufacturing,2024-12-15,2866.65,Coal,1037.56,1185.56,29.02,Buy,88,Verified,13677.23,Low_Demand,1470.82,1
C056,Manufacturing,2025-08-05,1873.42,Coal,859.97,841.97,20.64,Sell,148,Disputed,6952.11,Low_Demand,561.32,0
C038,Steel,2025-03-30,2357.71,Renewable,1420.01,1462.01,24.42,Buy,133,Disputed,15260.02,Price_Surge,1085.5,1
C046,Manufacturing,2025-10-17,2428.63,Natural Gas,911.72,1030.72,26.5,Buy,43,Verified,9429.03,Price_Surge,755.1,1
C098,Steel,2025-07-06,723.93,Mixed Fuel,391.3,248.3,23.77,Sell,117,Verified,16244.22,Low_Demand,1844.15,0
C022,Energy,2024-03-14,564.47,Coal,303.74,190.74,26.99,Sell,168,Verified,13615.99,Price_Surge,682.73,0
C027,Manufacturing,2025-12-10,2350.1,Coal,762.83,748.83,29.76,Sell,59,Disputed,13154.08,Price_Surge,2711.2,0
C022,Cement,2025-02-09,710.59,Natural Gas,502.27,516.27,21.14,Sell,75,Verified,16959.07,Low_Demand,1006.84,0
C041,Steel,2025-10-28,1819.89,Renewable,556.97,680.97,22.16,Sell,197,Disputed,7452.02,High_Demand,2403.03,0
C009,Cement,2024-10-28,2778.32,Renewable,1806.99,1945.99,31.85,Buy,121,Verified,10958.57,Price_Surge,990.43,1
C021,Steel,2025-07-17,704.66,Natural Gas,292.05,486.05,22.8,Sell,100,Verified,14063.22,Low_Demand,2324.64,0
C059,Cement,2025-01-15,1479.01,Renewable,835.41,649.41,21.02,Buy,29,Disputed,6361.57,Price_Surge,2556.27,1
C055,Manufacturing,2024-11-29,2127.12,Coal,1125.05,963.05,28.21,Buy,129,Verified,15687.76,Price_Surge,1094.38,1
C084,Manufacturing,2024-07-16,627.91,Natural Gas,501.35,389.35,21.72,Sell,162,Verified,19821.7,High_Demand,1342.57,0
C047,Steel,2024-07-25,903.1,Mixed Fuel,569.18,758.18,33.67,Sell,98,Verified,8413.47,High_Demand,594.85,0
C078,Cement,2024-05-12,2348.61,Coal,1721.2,1732.2,25.16,Sell,186,Verified,18698.43,Price_Surge,2494.7,0
C063,Steel,2025-08-24,1708.85,Mixed Fuel,642.22,702.22,22.74,Sell,141,Disputed,11495.94,Low_Demand,1300.53,0
C024,Energy,2024-08-20,1170.57,Mixed Fuel,524.13,339.13,26.01,Sell,39,Verified,12218.35,Low_Demand,2418.54,0
C083,Steel,2024-09-26,1496.24,Natural Gas,644.8,692.8,33.62,Buy,200,Verified,6318.34,Low_Demand,2555.25,1
C002,Cement,2024-08-21,2827.06,Renewable,1044.45,1051.45,21.63,Buy,188,Disputed,5686.94,Low_Demand,2612.59,1
C031,Manufacturing,2024-07-17,1020.69,Coal,492.45,613.45,34.09,Buy,183,Verified,18538.94,Low_Demand,2382.61,1
C001,Steel,2024-10-08,2619.4,Renewable,1053.45,1246.45,32.93,Sell,101,Verified,8814.02,Low_Demand,776.87,0
C096,Cement,2025-05-11,1434.92,Mixed Fuel,693.82,882.82,33.42,Sell,120,Verified,17246.77,Price_Surge,2373.05,0
C030,Cement,2024-07-03,1231.99,Renewable,497.16,574.1600000000001,31.53,Buy,129,Disputed,13725.9,Price_Surge,517.44,1
C003,Steel,2024-06-25,992.71,Natural Gas,780.45,849.45,30.75,Sell,164,Verified,7363.72,Price_Surge,1510.13,0
C071,Cement,2024-05-01,2558.38,Renewable,1520.07,1556.07,33.85,Sell,109,Verified,15905.82,High_Demand,1565.02,0
C022,Cement,2024-06-18,1722.48,Renewable,1093.11,1149.11,20.12,Sell,194,Verified,16166.24,High_Demand,2981.37,0
C010,Steel,2024-10-14,673.51,Coal,205.73,111.72999999999999,31.83,Buy,90,Verified,15568.33,High_Demand,2950.54,1
C011,Steel,2025-12-14,1354.91,Renewable,528.56,561.56,23.27,Buy,180,Verified,15146.91,High_Demand,1387.14,1
C014,Manufacturing,2024-02-11,1843.67,Renewable,1315.15,1388.15,22.77,Sell,37,Disputed,18578.26,Low_Demand,1700.92,0
C004,Cement,2024-05-30,2016.4,Mixed Fuel,877.3,966.3,31.25,Sell,151,Disputed,11910.28,Low_Demand,2380.65,0
C029,Cement,2024-05-30,1120.57,Natural Gas,460.88,387.88,29.76,Buy,90,Verified,7757.99,Low_Demand,2836.15,1
C056,Energy,2024-11-19,2519.17,Natural Gas,781.33,615.33,29.07,Buy,157,Verified,12005.54,High_Demand,934.21,1
C034,Manufacturing,2024-06-20,1359.51,Natural Gas,1028.6,944.5999999999999,28.33,Sell,138,Disputed,12555.12,High_Demand,2633.08,0
C100,Cement,2024-06-27,1084.61,Mixed Fuel,708.62,537.62,34.76,Buy,58,Verified,19790.4,Low_Demand,925.53,1
C037,Steel,2025-12-03,2540.46,Mixed Fuel,2025.31,2056.31,22.3,Buy,127,Disputed,10608.19,Price_Surge,1244.6,1
C099,Manufacturing,2024-01-19,683.58,Renewable,471.35,278.35,27.0,Buy,196,Verified,15820.31,Price_Surge,1897.22,1
C059,Steel,2025-04-04,2468.96,Coal,1117.56,991.56,33.33,Sell,47,Disputed,17474.95,High_Demand,2056.62,0
C023,Manufacturing,2024-09-24,1454.64,Mixed Fuel,445.35,501.35,31.76,Sell,111,Verified,16180.52,Price_Surge,2334.79,0
C029,Steel,2025-10-28,2357.87,Renewable,1657.75,1482.75,24.34,Buy,32,Disputed,16995.09,Low_Demand,2327.44,1
C004,Steel,2025-05-22,2582.15,Mixed Fuel,1494.12,1511.12,33.82,Sell,71,Disputed,13682.39,Low_Demand,950.76,0
C026,Manufacturing,2024-11-23,2815.38,Coal,2098.83,2290.83,32.36,Buy,113,Verified,8365.88,Low_Demand,2003.57,1
C075,Manufacturing,2024-07-15,2356.26,Coal,961.84,761.84,32.22,Buy,197,Verified,6406.76,Price_Surge,1849.58,1
C078,Steel,2024-08-08,1658.12,Renewable,887.2,751.2,31.84,Buy,107,Disputed,9973.88,High_Demand,958.47,1
C019,Manufacturing,2024-01-30,1036.32,Mixed Fuel,774.56,972.56,27.59,Buy,22,Verified,9029.02,Low_Demand,2199.59,1
C076,Steel,2024-08-19,676.61,Mixed Fuel,368.61,506.61,32.05,Buy,168,Verified,9876.9,Price_Surge,2331.49,1
C089,Manufacturing,2025-03-24,1022.21,Mixed Fuel,543.12,409.12,20.97,Sell,165,Disputed,10708.63,Price_Surge,1114.38,0
C100,Steel,2025-11-09,1938.29,Natural Gas,671.49,582.49,29.45,Sell,124,Disputed,9061.9,Price_Surge,1315.06,0
C026,Energy,2024-10-10,1347.16,Renewable,1015.01,1180.01,28.01,Sell,196,Verified,15541.88,High_Demand,1679.88,0
C058,Cement,2025-11-05,597.85,Natural Gas,293.2,263.2,30.37,Sell,52,Verified,16815.8,Price_Surge,1411.19,0
C070,Cement,2025-12-13,658.47,Coal,489.95,676.95,25.26,Buy,199,Verified,9006.68,High_Demand,1231.39,1
C070,Cement,2024-05-13,1340.71,Coal,893.53,942.53,32.6,Buy,36,Disputed,7601.8,Price_Surge,770.2,1
C083,Cement,2025-02-19,2293.44,Coal,980.55,1093.55,26.27,Buy,24,Verified,7902.79,High_Demand,2515.87,1
C082,Manufacturing,2024-08-03,1851.33,Mixed Fuel,1166.45,1206.45,33.98,Sell,92,Verified,17834.08,High_Demand,1288.2,0
C059,Manufacturing,2024-12-01,1418.3,Renewable,1108.39,1303.39,28.59,Sell,62,Verified,17876.04,Low_Demand,2365.26,0
C008,Manufacturing,2024-10-29,1483.45,Renewable,896.4,722.4,24.21,Buy,141,Disputed,10875.3,Price_Surge,2671.15,1
C073,Energy,2025-05-01,2448.02,Coal,809.33,876.33,29.5,Sell,175,Disputed,14056.22,Low_Demand,2702.41,0
C044,Steel,2025-02-15,1006.98,Natural Gas,505.26,428.26,29.73,Sell,87,Disputed,15511.86,Price_Surge,2057.94,0
C083,Cement,2025-05-10,2091.99,Natural Gas,690.5,564.5,23.69,Buy,144,Disputed,12792.65,Low_Demand,1811.35,1
C025,Energy,2025-03-14,1976.69,Renewable,1110.73,1203.73,31.77,Buy,85,Verified,14675.47,Price_Surge,1897.11,1
C033,Manufacturing,2025-11-04,2849.37,Natural Gas,1961.76,2016.76,29.77,Sell,34,Disputed,5430.29,Low_Demand,1829.32,0
C038,Manufacturing,2025-08-20,1800.97,Natural Gas,1311.14,1358.14,30.04,Buy,105,Verified,5136.86,Price_Surge,1455.02,1
C057,Cement,2024-07-15,1935.59,Natural Gas,1503.85,1659.85,24.43,Buy,174,Verified,11180.58,Price_Surge,1676.27,1
C086,Manufacturing,2025-06-14,1695.6,Coal,1116.41,1090.41,20.45,Sell,68,Verified,6881.39,High_Demand,648.54,0
C059,Manufacturing,2024-01-18,509.09,Renewable,233.03,81.03,21.75,Buy,54,Verified,7474.79,High_Demand,1838.13,1
C079,Energy,2024-06-18,2753.04,Natural Gas,903.15,786.15,24.43,Sell,26,Verified,16520.49,Price_Surge,2554.95,0
C008,Cement,2025-10-30,2526.22,Natural Gas,1385.21,1356.21,22.96,Buy,61,Verified,13821.83,High_Demand,571.67,1
C036,Cement,2024-10-07,1472.78,Renewable,866.52,990.52,24.18,Sell,139,Verified,10590.63,Price_Surge,1555.91,0
C040,Manufacturing,2024-05-30,2801.54,Coal,1535.27,1552.27,30.7,Buy,20,Disputed,14057.2,Price_Surge,906.93,1
C077,Steel,2024-12-21,1080.58,Mixed Fuel,506.24,405.24,26.28,Sell,153,Disputed,17589.34,High_Demand,1081.27,0
C070,Energy,2025-04-19,2431.8,Natural Gas,1383.25,1428.25,31.04,Sell,197,Verified,17576.47,Price_Surge,2107.18,0
C069,Cement,2025-03-27,1038.73,Natural Gas,791.5,645.5,27.77,Sell,155,Verified,8082.48,Low_Demand,943.66,0
C040,Cement,2025-10-30,516.86,Renewable,291.41,261.41,21.42,Sell,178,Verified,13375.73,Low_Demand,992.59,0
C092,Energy,2024-12-04,2897.48,Natural Gas,1829.91,1939.91,20.2,Buy,111,Verified,7523.12,High_Demand,2242.39,1
C051,Cement,2024-09-02,1012.98,Renewable,315.48,252.48000000000002,34.68,Buy,141,Disputed,19154.0,Price_Surge,2136.93,1
C083,Steel,2024-06-15,687.87,Coal,351.5,261.5,28.67,Sell,135,Disputed,9067.73,Price_Surge,514.14,0
C025,Manufacturing,2025-01-31,2902.31,Renewable,1414.71,1603.71,28.8,Sell,97,Disputed,16103.19,Low_Demand,988.19,0
C031,Steel,2024-04-22,1638.89,Coal,642.44,566.44,20.75,Sell,119,Verified,12098.03,Price_Surge,1445.54,0
C089,Cement,2024-03-11,2957.97,Coal,1775.32,1733.32,25.0,Sell,58,Verified,8040.42,Low_Demand,712.13,0
C021,Cement,2025-05-01,2537.02,Mixed Fuel,1384.48,1346.48,26.33,Buy,30,Disputed,18642.63,Price_Surge,1002.81,1
C036,Energy,2025-04-23,2320.3,Mixed Fuel,960.66,1052.6599999999999,34.85,Buy,31,Disputed,16870.03,High_Demand,2105.19,1
C041,Cement,2024-02-14,603.54,Mixed Fuel,410.93,379.93,28.12,Buy,193,Verified,13739.19,High_Demand,2869.05,1
C089,Steel,2025-02-18,707.56,Renewable,327.62,350.62,22.34,Buy,78,Verified,13834.32,Price_Surge,2124.34,1
C066,Energy,2025-04-13,637.1,Coal,314.47,400.47,24.55,Buy,145,Disputed,14266.36,Price_Surge,1628.95,1
C053,Steel,2024-02-28,2229.26,Renewable,760.84,602.84,28.7,Sell,152,Disputed,17059.64,Price_Surge,802.83,0
